         3472141 function calls (3350888 primitive calls) in 10.198 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
      145    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:295(_class_escape)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/profiler/profiler.py:108(start_trace)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_expm_multiply.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/arrow/array.py:177(ArrowExtensionArray)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/logging/handlers.py:17(<module>)
      143    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:861(_parse_flags)
       20    0.000    0.000    0.001    0.000 {built-in method _functools.reduce}
      131    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_VF.py:26(__getattr__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/seaborn/_stats/base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/dateutil/__init__.py:2(<module>)
       59    0.001    0.000    0.001    0.000 {built-in method torch._C._nn._parse_to}
       50    0.000    0.000    0.001    0.000 /usr/lib/python3.8/posixpath.py:228(expanduser)
       83    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2812(__init__)
       69    0.000    0.000    0.001    0.000 /usr/lib/python3.8/enum.py:532(_get_mixins_)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/html.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:4027(FancyArrowPatch)
        4    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/arrayprint.py:780(_formatArray)
       52    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/strings/accessor.py:117(_forbid_nonstring_types)
      114    0.001    0.000    0.001    0.000 {method 'requires_grad_' of 'torch._C._TensorBase' objects}
      358    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:213(default_restore_location)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/PIL/ImageFile.py:88(__init__)
        1    0.001    0.001    0.001    0.001 {copyMakeBorder}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/integrate/_quadrature.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/functional.py:492(_meshgrid)
        2    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:504(_get_config_or_cache_dir)
     3121    0.001    0.000    0.001    0.000 /usr/lib/python3.8/inspect.py:2543(default)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/range.py:1(<module>)
        6    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/specifiers.py:435(_compare_not_equal)
      333    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_docscrape.py:87(is_unindented)
     16/4    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/arrayprint.py:789(recurser)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/profiler/profiler.py:94(prepare_trace)
       30    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:5081(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:4366(ConnectionPatch)
      288    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_parse.py:921(fix_flags)
      990    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:2168(__call__)
       36    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:711(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/optimize/_trustregion_dogleg.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/seaborn/external/docscrape.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/packaging/__init__.py:4(<module>)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:1550(makeRecord)
        4    0.001    0.000    0.001    0.000 {method 'max' of 'torch._C._TensorBase' objects}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/PIL/BmpImagePlugin.py:27(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/_mixins.py:97(NDArrayBackedExtensionArray)
       14    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:188(_filter_nodes)
      576    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:595(isstring)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/seaborn/_core/groupby.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/period.py:1(<module>)
      117    0.000    0.000    0.001    0.000 /usr/lib/python3.8/_collections_abc.py:657(get)
       33    0.000    0.000    0.001    0.000 /usr/lib/python3.8/textwrap.py:465(indent)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/socketserver.py:1(<module>)
        4    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/sparse/linalg/_isolve/iterative.py:120(combine)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler.py:219(_start_trace)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_util.py:1(<module>)
        1    0.001    0.001    0.001    0.001 {built-in method torch.isfinite}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/extension.py:1(<module>)
      176    0.001    0.000    0.001    0.000 {built-in method _codecs.utf_8_decode}
       33    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:651(__init__)
     1755    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/version.py:518(<lambda>)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3.8/unittest/runner.py:1(<module>)
      539    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:180(validator)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/pydoc.py:97(getdoc)
       65    0.001    0.000    0.001    0.000 /usr/lib/python3.8/sre_compile.py:413(<listcomp>)
      178    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:944(copy)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/logging/__init__.py:288(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/patches.py:27(Patch)
        2    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:1461(setResultsName)
        1    0.001    0.001    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:281(__init__)
      716    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/serialization.py:1031(_maybe_decode_ascii)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/widgets.py:2529(SpanSelector)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/markers.py:5(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/PIL/JpegImagePlugin.py:351(_open)
        1    0.000    0.000    0.001    0.001 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/torch_utils.py:108(select_device)
        3    0.001    0.000    0.001    0.000 {built-in method torch.split_with_sizes}
       35    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/numeric.py:150(ones)
       40    0.000    0.000    0.001    0.000 /usr/lib/python3.8/pathlib.py:451(readlink)
        3    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2201(__mul__)
       18    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/cycler.py:415(cycler)
        1    0.000    0.000    0.001    0.001 /home/pi/.cache/torch/hub/ultralytics_yolov5_master/utils/general.py:867(clip_boxes)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/PIL/TiffImagePlugin.py:430(ImageFileDirectory_v2)
     2679    0.001    0.000    0.001    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/string_.py:1(<module>)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/psutil/_common.py:395(wrapper)
      128    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/expr.py:192(<genexpr>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/__init__.py:3083(DistInfoDistribution)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/text.py:108(Text)
        1    0.000    0.000    0.001    0.001 /usr/lib/python3/dist-packages/pyparsing.py:6746(pyparsing_unicode)
     1745    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:68(_relax_case)
        1    0.001    0.001    0.001    0.001 {built-in method torch._C._autograd._enable_profiler}
      344    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/jaraco/text/__init__.py:554(drop_comment)
     1739    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler_util.py:78(<lambda>)
      696    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/typing_extensions.py:119(_should_collect_from_parameters)
      303    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:33(serialize)
      9/3    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:4226(streamline)
       16    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/numpy/core/getlimits.py:476(__new__)
        1    0.001    0.001    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/category.py:1(<module>)
       36    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pandas/core/ops/docstrings.py:7(make_flex_doc)
       76    0.000    0.000    0.001    0.000 /usr/lib/python3.8/pathlib.py:718(__str__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/stats/_binned_statistic.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/timedeltas.py:1(<module>)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/dateutil/relativedelta.py:2(<module>)
       20    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1180(reversed)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/functools.py:770(_find_impl)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/_pep440.py:1(<module>)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/dataclasses.py:768(_hash_add)
       42    0.001    0.000    0.001    0.000 {built-in method posix.readlink}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/arrays/categorical.py:246(Categorical)
      620    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:329(__hash__)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_tensor.py:906(__iter__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/ops.py:1(<module>)
       52    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:1140(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/indexes/timedeltas.py:1(<module>)
      698    0.000    0.000    0.001    0.000 /usr/lib/python3.8/ast.py:210(iter_fields)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/scale.py:734(_get_scale_docs)
       16    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2278(__or__)
      430    0.001    0.000    0.001    0.000 {built-in method torch._C._has_torch_function_unary}
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:1749(<dictcomp>)
      126    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colors.py:958(__init__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/torch/autograd/profiler.py:215(_prepare_trace)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/psutil/_pslinux.py:259(set_scputimes_ntuple)
      704    0.000    0.000    0.001    0.000 /usr/lib/python3.8/typing.py:324(__eq__)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/rcsetup.py:1265(<dictcomp>)
        4    0.000    0.000    0.001    0.000 /usr/lib/python3.8/functools.py:729(_compose_mro)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/colorbar.py:195(Colorbar)
     1155    0.001    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/pkg_resources/_vendor/packaging/_parser.py:14(__init__)
        6    0.000    0.000    0.001    0.000 /usr/lib/python3.8/dataclasses.py:587(_hash_fn)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/internals/construction.py:97(arrays_to_mgr)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/core/computation/align.py:1(<module>)
       33    0.000    0.000    0.001    0.000 /usr/lib/python3.8/_collections_abc.py:824(update)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/pandas/io/formats/printing.py:1(<module>)
       76    0.001    0.000    0.001    0.000 {method 'strftime' of 'datetime.date' objects}
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/__init__.py:572(matplotlib_fname)
       18    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/cycler.py:474(_cycler)
        3    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/torch/_tensor.py:33(wrapped)
     12/2    0.000    0.000    0.001    0.000 /usr/lib/python3/dist-packages/pyparsing.py:2256(makeOptionalList)
      512    0.001    0.000    0.001    0.000 {built-in method numpy.asanyarray}
        2    0.000    0.000    0.001    0.000 /home/pi/.local/lib/python3.8/site-packages/scipy/_lib/decorator.py:215(decorator)
        1    0.000    0.000    0.001    0.001 /home/pi/.local/lib/python3.8/site-packages/matplotlib/offsetbox.py:1217(AnnotationBbox)
