,Unnamed: 0,Frameworks,latency,thread,Load
821,821,ONNX,0.1169242619999977,One Core,No Load
820,820,ONNX,0.1167885589999286,One Core,No Load
819,819,ONNX,0.1166030040000123,One Core,No Load
818,818,ONNX,0.1170271119999597,One Core,No Load
817,817,ONNX,0.1167694469999105,One Core,No Load
844,844,ONNX,0.1169888580000133,One Core,No Load
816,816,ONNX,0.1166501889999835,One Core,No Load
845,845,ONNX,0.116882007000072,One Core,No Load
847,847,ONNX,0.1166831940000747,One Core,No Load
874,874,ONNX,0.1167027539999026,One Core,No Load
873,873,ONNX,0.1165506070000219,One Core,No Load
872,872,ONNX,0.1169189010000764,One Core,No Load
871,871,ONNX,0.1167836800000259,One Core,No Load
870,870,ONNX,0.1167284759999347,One Core,No Load
869,869,ONNX,0.116744715999971,One Core,No Load
868,868,ONNX,0.1166841049999902,One Core,No Load
867,867,ONNX,0.1167154940000045,One Core,No Load
866,866,ONNX,0.1168703260000256,One Core,No Load
865,865,ONNX,0.1167718630000536,One Core,No Load
864,864,ONNX,0.1165959209999982,One Core,No Load
863,863,ONNX,0.1167141419999779,One Core,No Load
862,862,ONNX,0.1166951779999863,One Core,No Load
861,861,ONNX,0.1165152350000653,One Core,No Load
860,860,ONNX,0.1169887869999684,One Core,No Load
859,859,ONNX,0.1167174739999836,One Core,No Load
858,858,ONNX,0.1168070470000657,One Core,No Load
857,857,ONNX,0.1167802510000228,One Core,No Load
856,856,ONNX,0.1167804730000625,One Core,No Load
855,855,ONNX,0.1164454570000543,One Core,No Load
854,854,ONNX,0.1170021930000757,One Core,No Load
853,853,ONNX,0.1165905660000135,One Core,No Load
852,852,ONNX,0.1165860289999045,One Core,No Load
851,851,ONNX,0.1169180260000075,One Core,No Load
850,850,ONNX,0.1167748059999667,One Core,No Load
849,849,ONNX,0.1166116209999472,One Core,No Load
848,848,ONNX,0.1167518790000485,One Core,No Load
846,846,ONNX,0.1168627480000168,One Core,No Load
815,815,ONNX,0.1168839460000299,One Core,No Load
814,814,ONNX,0.1167762060000541,One Core,No Load
813,813,ONNX,0.1166061699999545,One Core,No Load
780,780,ONNX,0.1166969040000367,One Core,No Load
779,779,ONNX,0.1167317919999959,One Core,No Load
778,778,ONNX,0.1168430320000197,One Core,No Load
777,777,ONNX,0.1166743479999468,One Core,No Load
776,776,ONNX,0.1167051060000403,One Core,No Load
775,775,ONNX,0.1167737539999507,One Core,No Load
774,774,ONNX,0.1169460300000082,One Core,No Load
773,773,ONNX,0.1164292559999466,One Core,No Load
772,772,ONNX,0.1166024400000651,One Core,No Load
771,771,ONNX,0.1166612170000007,One Core,No Load
770,770,ONNX,0.1165508290000616,One Core,No Load
769,769,ONNX,0.1165741609999031,One Core,No Load
768,768,ONNX,0.116660808000006,One Core,No Load
767,767,ONNX,0.1167950480000854,One Core,No Load
766,766,ONNX,0.1166853449999507,One Core,No Load
765,765,ONNX,0.1167690659999607,One Core,No Load
764,764,ONNX,0.1167068259999268,One Core,No Load
763,763,ONNX,0.116658697000048,One Core,No Load
762,762,ONNX,0.1166543250000131,One Core,No Load
761,761,ONNX,0.1166197329999931,One Core,No Load
760,760,ONNX,0.1165943999999399,One Core,No Load
759,759,ONNX,0.1168076569999811,One Core,No Load
758,758,ONNX,0.1167615840000735,One Core,No Load
757,757,ONNX,0.1166063629999598,One Core,No Load
756,756,ONNX,0.1166982510000025,One Core,No Load
755,755,ONNX,0.1164799359999051,One Core,No Load
754,754,ONNX,0.1167035270000269,One Core,No Load
781,781,ONNX,0.1166912190000175,One Core,No Load
782,782,ONNX,0.116639497000051,One Core,No Load
783,783,ONNX,0.1167365510000308,One Core,No Load
784,784,ONNX,0.1168102000000317,One Core,No Load
812,812,ONNX,0.1167763160000276,One Core,No Load
811,811,ONNX,0.1167620940000233,One Core,No Load
810,810,ONNX,0.1166082429999733,One Core,No Load
809,809,ONNX,0.1168351860000029,One Core,No Load
808,808,ONNX,0.1166970380000975,One Core,No Load
807,807,ONNX,0.1167015389999051,One Core,No Load
806,806,ONNX,0.1166846500000247,One Core,No Load
805,805,ONNX,0.1169893689999526,One Core,No Load
804,804,ONNX,0.1168091850000792,One Core,No Load
803,803,ONNX,0.1166770930000211,One Core,No Load
802,802,ONNX,0.1168195730000434,One Core,No Load
801,801,ONNX,0.1169104800000013,One Core,No Load
800,800,ONNX,0.1166162419999636,One Core,No Load
875,875,ONNX,0.116830531000005,One Core,No Load
799,799,ONNX,0.1167569999998932,One Core,No Load
797,797,ONNX,0.1166957960000445,One Core,No Load
796,796,ONNX,0.1167023880000215,One Core,No Load
795,795,ONNX,0.1165938330000244,One Core,No Load
794,794,ONNX,0.1166437029999087,One Core,No Load
793,793,ONNX,0.1166940360000126,One Core,No Load
792,792,ONNX,0.1167279250000774,One Core,No Load
791,791,ONNX,0.1166965170000366,One Core,No Load
790,790,ONNX,0.1168238480000809,One Core,No Load
789,789,ONNX,0.1169134949999488,One Core,No Load
788,788,ONNX,0.116727014999924,One Core,No Load
787,787,ONNX,0.1169331070000225,One Core,No Load
786,786,ONNX,0.1167748679999931,One Core,No Load
785,785,ONNX,0.1166641460000619,One Core,No Load
798,798,ONNX,0.1168202390000487,One Core,No Load
753,753,ONNX,0.1165506770000774,One Core,No Load
876,876,ONNX,0.116493959999957,One Core,No Load
878,878,ONNX,0.1166496270000152,One Core,No Load
968,968,ONNX,0.1162743479999335,One Core,No Load
967,967,ONNX,0.11622675600006,One Core,No Load
966,966,ONNX,0.1160606449999477,One Core,No Load
965,965,ONNX,0.1159650540000711,One Core,No Load
964,964,ONNX,0.1163144590000229,One Core,No Load
963,963,ONNX,0.1164342910000186,One Core,No Load
962,962,ONNX,0.1165222900000344,One Core,No Load
961,961,ONNX,0.1165546959999801,One Core,No Load
960,960,ONNX,0.1165514560000247,One Core,No Load
959,959,ONNX,0.1163953650000166,One Core,No Load
958,958,ONNX,0.1167984729999034,One Core,No Load
957,957,ONNX,0.1164385859999583,One Core,No Load
956,956,ONNX,0.1164646050000328,One Core,No Load
955,955,ONNX,0.1167478239999582,One Core,No Load
954,954,ONNX,0.1166837690000193,One Core,No Load
953,953,ONNX,0.1166416389999085,One Core,No Load
952,952,ONNX,0.1166207500000382,One Core,No Load
951,951,ONNX,0.1167156379999596,One Core,No Load
950,950,ONNX,0.1168292859999837,One Core,No Load
949,949,ONNX,0.1168117490000213,One Core,No Load
948,948,ONNX,0.1168862480000143,One Core,No Load
947,947,ONNX,0.116984599000034,One Core,No Load
946,946,ONNX,0.1166319719999364,One Core,No Load
945,945,ONNX,0.1164040469999463,One Core,No Load
944,944,ONNX,0.1165477309999687,One Core,No Load
943,943,ONNX,0.1166341929999816,One Core,No Load
942,942,ONNX,0.1165316760000223,One Core,No Load
969,969,ONNX,0.1162561449999657,One Core,No Load
941,941,ONNX,0.1166279519999307,One Core,No Load
970,970,ONNX,0.1162971640000023,One Core,No Load
972,972,ONNX,0.1165167730000575,One Core,No Load
999,999,ONNX,0.1163287229999241,One Core,No Load
998,998,ONNX,0.1165535549999958,One Core,No Load
997,997,ONNX,0.1164655359999642,One Core,No Load
996,996,ONNX,0.1164713510000865,One Core,No Load
995,995,ONNX,0.1165490170000111,One Core,No Load
994,994,ONNX,0.1168664040000067,One Core,No Load
993,993,ONNX,0.1167594409999992,One Core,No Load
992,992,ONNX,0.1168990890000714,One Core,No Load
991,991,ONNX,0.1167857749999257,One Core,No Load
990,990,ONNX,0.1165998489999537,One Core,No Load
989,989,ONNX,0.116853717999902,One Core,No Load
988,988,ONNX,0.1167978480000329,One Core,No Load
987,987,ONNX,0.1163810730000705,One Core,No Load
986,986,ONNX,0.1164752760000737,One Core,No Load
985,985,ONNX,0.1164535350000051,One Core,No Load
984,984,ONNX,0.11656162700001,One Core,No Load
983,983,ONNX,0.1165966810000327,One Core,No Load
982,982,ONNX,0.1165803479999567,One Core,No Load
981,981,ONNX,0.1166680329999962,One Core,No Load
980,980,ONNX,0.1165081440000221,One Core,No Load
979,979,ONNX,0.1168058279999968,One Core,No Load
978,978,ONNX,0.1163821089999146,One Core,No Load
977,977,ONNX,0.1164265149999437,One Core,No Load
976,976,ONNX,0.1167309560000831,One Core,No Load
975,975,ONNX,0.1165555320000066,One Core,No Load
974,974,ONNX,0.1165400129999625,One Core,No Load
973,973,ONNX,0.1168525849999468,One Core,No Load
971,971,ONNX,0.1160503870000866,One Core,No Load
940,940,ONNX,0.1166444330000331,One Core,No Load
939,939,ONNX,0.1163276199999927,One Core,No Load
938,938,ONNX,0.116574915000001,One Core,No Load
905,905,ONNX,0.1164691689999699,One Core,No Load
904,904,ONNX,0.1166719079999438,One Core,No Load
903,903,ONNX,0.1164755199999945,One Core,No Load
902,902,ONNX,0.1166389270000536,One Core,No Load
901,901,ONNX,0.1164178170000695,One Core,No Load
900,900,ONNX,0.1163601700000072,One Core,No Load
899,899,ONNX,0.1166341299999658,One Core,No Load
898,898,ONNX,0.1165947959999584,One Core,No Load
897,897,ONNX,0.1166547590000846,One Core,No Load
896,896,ONNX,0.1167756840000038,One Core,No Load
895,895,ONNX,0.1164777230000027,One Core,No Load
894,894,ONNX,0.1164957789999334,One Core,No Load
893,893,ONNX,0.1167373499999939,One Core,No Load
892,892,ONNX,0.1166507959999307,One Core,No Load
891,891,ONNX,0.1163837779999994,One Core,No Load
890,890,ONNX,0.1165417209999759,One Core,No Load
889,889,ONNX,0.1165329630000542,One Core,No Load
888,888,ONNX,0.1164670179999802,One Core,No Load
887,887,ONNX,0.1167358120000017,One Core,No Load
886,886,ONNX,0.1168599410000297,One Core,No Load
885,885,ONNX,0.1164210739999589,One Core,No Load
884,884,ONNX,0.116694534999965,One Core,No Load
883,883,ONNX,0.1167463670000188,One Core,No Load
882,882,ONNX,0.1166231089999882,One Core,No Load
881,881,ONNX,0.1167530329998953,One Core,No Load
880,880,ONNX,0.1165807200000017,One Core,No Load
879,879,ONNX,0.1167956069999718,One Core,No Load
906,906,ONNX,0.1164759110000659,One Core,No Load
907,907,ONNX,0.1165692619999845,One Core,No Load
908,908,ONNX,0.1168151120000402,One Core,No Load
909,909,ONNX,0.1165861510000922,One Core,No Load
937,937,ONNX,0.116546062999987,One Core,No Load
936,936,ONNX,0.1165837660000761,One Core,No Load
935,935,ONNX,0.1165757299999086,One Core,No Load
934,934,ONNX,0.1164304520000314,One Core,No Load
933,933,ONNX,0.1166239140000016,One Core,No Load
932,932,ONNX,0.1166599140000244,One Core,No Load
931,931,ONNX,0.116473080999981,One Core,No Load
930,930,ONNX,0.1164206549999562,One Core,No Load
929,929,ONNX,0.1166752459999997,One Core,No Load
928,928,ONNX,0.1162441940000462,One Core,No Load
927,927,ONNX,0.1166057090000549,One Core,No Load
926,926,ONNX,0.1167021709999289,One Core,No Load
925,925,ONNX,0.1165099869999721,One Core,No Load
877,877,ONNX,0.1167788840000412,One Core,No Load
924,924,ONNX,0.1167286330000934,One Core,No Load
922,922,ONNX,0.1166774299999815,One Core,No Load
921,921,ONNX,0.1164671169999564,One Core,No Load
920,920,ONNX,0.1165389870000126,One Core,No Load
919,919,ONNX,0.1164245600000413,One Core,No Load
918,918,ONNX,0.1167344289999618,One Core,No Load
917,917,ONNX,0.1167389649999677,One Core,No Load
916,916,ONNX,0.1163874869999972,One Core,No Load
915,915,ONNX,0.116618854999956,One Core,No Load
914,914,ONNX,0.1166023370000175,One Core,No Load
913,913,ONNX,0.1168940390000443,One Core,No Load
912,912,ONNX,0.1166340949999948,One Core,No Load
911,911,ONNX,0.1166970760000367,One Core,No Load
910,910,ONNX,0.1164749299999812,One Core,No Load
923,923,ONNX,0.116790595999987,One Core,No Load
752,752,ONNX,0.1165273619999425,One Core,No Load
751,751,ONNX,0.1167936560000271,One Core,No Load
750,750,ONNX,0.1167035279999026,One Core,No Load
591,591,ONNX,0.115704998999945,One Core,No Load
590,590,ONNX,0.116461213999969,One Core,No Load
589,589,ONNX,0.1153654999999389,One Core,No Load
588,588,ONNX,0.1156044980000388,One Core,No Load
587,587,ONNX,0.1157613670000046,One Core,No Load
586,586,ONNX,0.1156695529999751,One Core,No Load
585,585,ONNX,0.1155428509999865,One Core,No Load
584,584,ONNX,0.1158799959999896,One Core,No Load
583,583,ONNX,0.1157986989999244,One Core,No Load
582,582,ONNX,0.1157404770000312,One Core,No Load
581,581,ONNX,0.1156485520000387,One Core,No Load
580,580,ONNX,0.115323979999971,One Core,No Load
579,579,ONNX,0.1156496439999728,One Core,No Load
578,578,ONNX,0.1154407379999611,One Core,No Load
577,577,ONNX,0.1157224949999999,One Core,No Load
576,576,ONNX,0.1157599950000758,One Core,No Load
575,575,ONNX,0.1155387910000627,One Core,No Load
574,574,ONNX,0.1155963650001012,One Core,No Load
573,573,ONNX,0.1157341420000648,One Core,No Load
572,572,ONNX,0.1153929959999686,One Core,No Load
571,571,ONNX,0.1156017729999803,One Core,No Load
570,570,ONNX,0.1156286980000231,One Core,No Load
569,569,ONNX,0.1156978459999891,One Core,No Load
568,568,ONNX,0.1156353630000239,One Core,No Load
567,567,ONNX,0.1155093270000406,One Core,No Load
566,566,ONNX,0.1156883809999271,One Core,No Load
565,565,ONNX,0.1158351580000953,One Core,No Load
592,592,ONNX,0.1154847789999848,One Core,No Load
564,564,ONNX,0.1153700140000637,One Core,No Load
593,593,ONNX,0.1157967020000114,One Core,No Load
595,595,ONNX,0.1156164999999873,One Core,No Load
622,622,ONNX,0.1158909119999407,One Core,No Load
621,621,ONNX,0.1159725040000694,One Core,No Load
620,620,ONNX,0.1154220270000223,One Core,No Load
619,619,ONNX,0.1157917819999738,One Core,No Load
618,618,ONNX,0.1162080929999547,One Core,No Load
617,617,ONNX,0.115679579000016,One Core,No Load
616,616,ONNX,0.1156095049999521,One Core,No Load
615,615,ONNX,0.1158720580000363,One Core,No Load
614,614,ONNX,0.1155113940000092,One Core,No Load
613,613,ONNX,0.1158519470000101,One Core,No Load
612,612,ONNX,0.115601874000049,One Core,No Load
611,611,ONNX,0.1157385760000124,One Core,No Load
610,610,ONNX,0.1156415590000961,One Core,No Load
609,609,ONNX,0.1156870959999878,One Core,No Load
608,608,ONNX,0.1154138939999711,One Core,No Load
607,607,ONNX,0.1157364649999408,One Core,No Load
606,606,ONNX,0.1155676700000185,One Core,No Load
605,605,ONNX,0.1157747240000617,One Core,No Load
604,604,ONNX,0.1161697190000268,One Core,No Load
603,603,ONNX,0.1156420940000089,One Core,No Load
602,602,ONNX,0.1159307950000538,One Core,No Load
601,601,ONNX,0.1155443910000713,One Core,No Load
600,600,ONNX,0.1157571480000569,One Core,No Load
599,599,ONNX,0.1154175960000429,One Core,No Load
598,598,ONNX,0.1159270179999794,One Core,No Load
597,597,ONNX,0.1153441499999416,One Core,No Load
596,596,ONNX,0.1156407220000801,One Core,No Load
594,594,ONNX,0.115605759999994,One Core,No Load
563,563,ONNX,0.1158134720000134,One Core,No Load
562,562,ONNX,0.1157345660000146,One Core,No Load
561,561,ONNX,0.1154121219999524,One Core,No Load
528,528,ONNX,0.1156925200000387,One Core,No Load
527,527,ONNX,0.1156701309998879,One Core,No Load
526,526,ONNX,0.1155784279999352,One Core,No Load
525,525,ONNX,0.115837942999974,One Core,No Load
524,524,ONNX,0.1173800220000202,One Core,No Load
523,523,ONNX,0.1156144999999924,One Core,No Load
522,522,ONNX,0.1157677950000106,One Core,No Load
521,521,ONNX,0.1158536089999415,One Core,No Load
520,520,ONNX,0.1157406660000788,One Core,No Load
519,519,ONNX,0.1156682409999803,One Core,No Load
518,518,ONNX,0.1158749969999917,One Core,No Load
517,517,ONNX,0.1254395480000312,One Core,No Load
516,516,ONNX,0.1155009619999418,One Core,No Load
515,515,ONNX,0.1159835690000363,One Core,No Load
514,514,ONNX,0.1160533459999442,One Core,No Load
513,513,ONNX,0.1156898309999405,One Core,No Load
512,512,ONNX,0.1157725340000297,One Core,No Load
511,511,ONNX,0.1157132380000121,One Core,No Load
510,510,ONNX,0.1155065709999689,One Core,No Load
509,509,ONNX,0.1156679399999802,One Core,No Load
508,508,ONNX,0.1154509049999887,One Core,No Load
507,507,ONNX,0.1154039980000334,One Core,No Load
506,506,ONNX,0.1155661999999893,One Core,No Load
505,505,ONNX,0.1153720540000904,One Core,No Load
504,504,ONNX,0.1157246799999711,One Core,No Load
503,503,ONNX,0.1152468669999962,One Core,No Load
502,502,ONNX,0.1160454350000463,One Core,No Load
529,529,ONNX,0.1155333179999615,One Core,No Load
530,530,ONNX,0.1155669830000079,One Core,No Load
531,531,ONNX,0.1159226839999973,One Core,No Load
532,532,ONNX,0.1154360409999526,One Core,No Load
560,560,ONNX,0.1159233220000715,One Core,No Load
559,559,ONNX,0.1154899370000066,One Core,No Load
558,558,ONNX,0.1167354259999911,One Core,No Load
557,557,ONNX,0.1159280809999927,One Core,No Load
556,556,ONNX,0.115437641000085,One Core,No Load
555,555,ONNX,0.1155187699999942,One Core,No Load
554,554,ONNX,0.1155829339999172,One Core,No Load
553,553,ONNX,0.1158120799999551,One Core,No Load
552,552,ONNX,0.1154841010001064,One Core,No Load
551,551,ONNX,0.1155559520000224,One Core,No Load
550,550,ONNX,0.1155054349999318,One Core,No Load
549,549,ONNX,0.1157366359999514,One Core,No Load
548,548,ONNX,0.1157738769999241,One Core,No Load
623,623,ONNX,0.1154237680000278,One Core,No Load
547,547,ONNX,0.1153416759999572,One Core,No Load
545,545,ONNX,0.1154837469999847,One Core,No Load
544,544,ONNX,0.1154599879999977,One Core,No Load
543,543,ONNX,0.1156002839999246,One Core,No Load
542,542,ONNX,0.1155358770000702,One Core,No Load
541,541,ONNX,0.115458913999987,One Core,No Load
540,540,ONNX,0.1153733779999583,One Core,No Load
539,539,ONNX,0.1158845759999849,One Core,No Load
538,538,ONNX,0.1157804659999328,One Core,No Load
537,537,ONNX,0.1154146720000426,One Core,No Load
536,536,ONNX,0.1156568919999472,One Core,No Load
535,535,ONNX,0.1155113390000224,One Core,No Load
534,534,ONNX,0.1156249300000809,One Core,No Load
533,533,ONNX,0.1157087249999904,One Core,No Load
546,546,ONNX,0.1158604849999846,One Core,No Load
624,624,ONNX,0.1157888760000105,One Core,No Load
625,625,ONNX,0.1157724129999451,One Core,No Load
626,626,ONNX,0.1156570619999683,One Core,No Load
716,716,ONNX,0.1166197980001015,One Core,No Load
715,715,ONNX,0.1168043519999173,One Core,No Load
714,714,ONNX,0.1169693130000268,One Core,No Load
713,713,ONNX,0.1166819459999715,One Core,No Load
712,712,ONNX,0.1167125370000121,One Core,No Load
711,711,ONNX,0.1167931470000667,One Core,No Load
710,710,ONNX,0.116613314999995,One Core,No Load
709,709,ONNX,0.1168987940000079,One Core,No Load
708,708,ONNX,0.1170349969999051,One Core,No Load
707,707,ONNX,0.1166042779999543,One Core,No Load
706,706,ONNX,0.1169177379999837,One Core,No Load
705,705,ONNX,0.1167645900000025,One Core,No Load
704,704,ONNX,0.1165855539999256,One Core,No Load
703,703,ONNX,0.1169360330000017,One Core,No Load
702,702,ONNX,0.1165209429999549,One Core,No Load
701,701,ONNX,0.1169281620000219,One Core,No Load
700,700,ONNX,0.1165932579999662,One Core,No Load
699,699,ONNX,0.1165343139999777,One Core,No Load
698,698,ONNX,0.1166450350000332,One Core,No Load
697,697,ONNX,0.1164796459999024,One Core,No Load
696,696,ONNX,0.1165615889999571,One Core,No Load
695,695,ONNX,0.1165720149999742,One Core,No Load
694,694,ONNX,0.1166787370000292,One Core,No Load
693,693,ONNX,0.1166938850000178,One Core,No Load
692,692,ONNX,0.1166666809999696,One Core,No Load
691,691,ONNX,0.1167923100000507,One Core,No Load
690,690,ONNX,0.1164767740000343,One Core,No Load
717,717,ONNX,0.1169605730000284,One Core,No Load
718,718,ONNX,0.1167715369999768,One Core,No Load
719,719,ONNX,0.1166950750000523,One Core,No Load
720,720,ONNX,0.1166400210000802,One Core,No Load
748,748,ONNX,0.1167130629999064,One Core,No Load
747,747,ONNX,0.1167036919999873,One Core,No Load
746,746,ONNX,0.116646414999991,One Core,No Load
